,id,title,original_language,overview,release_date,adult,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
3898,791333,Four's a Crowd,es,"Julián, a divorced man with financial problems, uses a cell phone application to share his car with strangers.",2022-10-28,False,deOu3LDIbWtipp8vjCaszKz22LZ.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,340103,The Monster,en,A mother and her 10-year old daughter are trapped in a forest. There is something in this forest. Something unlike anything they have heard before. Something that lurks in the darkness and it’s coming after them.,2016-11-11,False,hfZlhea7wCNQK78VfZC3gDJ4si.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3900,913820,Utama,es,"In the Bolivian altiplano, Virginio and Sisa, an elderly Quechua couple who have lived a quiet life for years, face an impossible dilemma during an unusually long drought: resist or be defeated by the hostile environment and the relentless passage of time.",2022-05-11,False,bI614V538RlBArivIKkswT8gBOi.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3901,19286,Leprechaun 3,en,"It was a normal night in Las Vegas, Nevada, all the lights were flashing brightly, until a man with one hand, one eye, and one leg walks into a pawn shop with a statue of a hideous looking Leprechaun. The owner claims it's a good luck charm. The statue also wore a medallion around it's neck. The careless pawn shop owner took off the medallion setting the Leprechaun free...",1995-07-04,False,z9NT2smK66pYOjBtmZuKFFTZ478.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3902,257648,The White Haired Witch of Lunar Kingdom,zh,"In the twilight of the Ming Dynasty, the Imperial court is plagued by corruption as tyrants rule over the land. With the Manchurians preying on a weakened empire, war is imminent. To save the victims from their suffering, sorceress Jade Raksha fights the soldiers that oppress people for their own gain. As payback, local government officials decide to pin the murder of Governor Zhuo Zhonglian on Jade, turning her and the members of her cult into wanted fugitives for a crime they didn't commit.",2014-02-14,False,2fzybbRNycYYqujAtLKHsf9UUmn.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3903,261470,Sorry If I Call You Love,es,"A successful, attractive, intelligent and brilliant advertising executive is longing to finally find emotional stability in his life, and decides to propose to his girlfriend. After she refuses his proposal, his life takes a turn when a new young lady enters his life.",2014-06-20,False,7RQdmFiEhb8zn5jmsLqdNnmepUE.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3904,12122,Village of the Damned,en,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.",1995-04-28,False,1Iezq745huWW3xB5xQMPDdyyWx7.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3905,24418,Cirque du Freak: The Vampire's Assistant,en,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady",2009-10-23,False,3Z2f50SKyHMWLLFH8OsV6hFoKLF.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3906,15613,Fire in the Sky,en,"A group of men who were clearing brush for the government arrive back in town, claiming that their friend was abducted by aliens. Nobody believes them, and despite a lack of motive and no evidence of foul play, their friends' disappearance is treated as murder.",1993-03-12,False,6Q2cjuMuqticomBjmwxwu8tyWEP.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3907,48171,The Rite,en,"Seminary student Michael Kovak reluctantly attends exorcism school at the Vatican. While he’s in Rome, Michael meets an unorthodox priest who introduces him to the darker side of his faith, uncovering the devil’s reach even to one of the holiest places on Earth.",2011-01-28,False,gRTxM95huMwIDfZBJWjuifMTfpx.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3908,80280,[REC]³ Genesis,es,A pair of newlyweds must fight to survive when their wedding reception descends into chaos and carnage when their guests become infected by a virus that turns them into hungry zombies.,2012-03-30,False,tI1534q0Up7PBcLdXdFerLmIXn3.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3909,13205,Bambi II,en,"Return to the forest and join Bambi as he reunites with his father, The Great Prince, who must now raise the young fawn on his own. But in the adventure of a lifetime, the proud parent discovers there is much he can learn from his spirited young son.",2006-01-26,False,wIVLCnwYynKIiAheJoEQtC8gTjq.jpg,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3910,754934,Son,en,"When a young boy contracts a mysterious illness, his mother must decide how far she will go to protect him from terrifying forces in her past.",2021-03-18,False,4fl6EdtMp6p0RKJgESdFti1J3dC.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3911,1081726,Bheed,hi,"8 hours, complete lockdown in the whole of India, movement shut and state borders sealed. Thousands of migrants without food, water and mode of transport were forced to return to their homes. A crisis that shook the whole nation, a time when borders of disparity divided the people and one man stood for humanity.",2023-03-24,False,sJ3uHEY9LLP0BpdPy0KlJzYnmkv.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3912,9816,Save the Last Dance,en,"After the death of her mother, Sara moves to the South Side of Chicago to live with her father and gets transferred to a majority-black school. Her life takes a turn for the better when befriends Chenille and her brother Derek, who helps her with her dancing skills.",2001-01-12,False,sV8GIxT3BjHIiwgKUNwk1S8VSLa.jpg,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3913,9760,Epic Movie,en,"When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army.",2007-01-25,False,l0lGJiTzU2Ce6T31DIRWv7I0kaC.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,656268,Good Mom's Friend 3,ko,Sexually oriented film about the sexual intercourse between son and lender for paying down debt,2019-10-28,False,jxJVsiRtuJPyzn7XkN5Ns0wH4Ks.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3915,9802,The Rock,en,"When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the stills to penetrate the impregnable island fortress and take him down.",1996-06-07,False,j5mxLNWjUlXUUk8weFBtnF4afIR.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3916,634429,Shin Ultraman,ja,"The Japanese government sets up a special task force to fight the giant creatures suddenly appearing across the country. Soon, the squad unexpectedly meets a giant silver humanoid who starts appearing every time a space monster attacks!",2022-05-13,False,zlvLFI8WrUKDWGjDMZJQqpv6OKc.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3917,926612,Hugas,tl,"Ex-gang members and newlyweds Al and Liezl run away with a big bag of cash, but their ex-boss will go to the ends of the earth to find them.",2022-01-14,False,sfFwKI9lxMqwwziesEI80WEBTog.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3918,644100,As They Made Us,en,"Abigail, a divorced mother of two, is struggling to balance the dynamics within her dysfunctional family as she attempts to cultivate new love.",2022-04-08,False,qypGmqMTIT6PmDzmM3i2Aexaxug.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3919,65091,Crazy Hong Kong,cn,"In the early 1990s, Nǃxau was cast in three low-budget unofficial sequels that continued the fish-out-of-water aspects of the first two films.",1993-07-10,False,jClG5uZ52JL7VdihwcPTyCvK0iV.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,508081,Young Mom,ko,"A middle-aged man who lives with his song marries a sexy, young Korean-American woman. The son finds his father uncomfortable, but is drawn to his new step-mother.",2017-02-28,False,svbidodVCjahBqz2Et17AMghmZ9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3921,193,Star Trek: Generations,en,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,1994-11-18,False,rHsCYDGHFUarGh5k987b0EFU6kC.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3922,755812,"Miraculous World: New York, United HeroeZ",fr,Teen Parisian superheroes Ladybug and Chat Noir visit New York on a field trip and discover that superheroes exist in the United States too.,2020-12-18,False,9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3923,15070,Undisputed,en,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",2002-07-17,False,xgnCABtbMDaDqn9bt3ZFJTnpA3e.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3924,37100,Sailor Moon R: The Movie,ja,"While enjoying the flower gardens, Sailor Moon (Usagi) and friends encounter an old childhood friend of Mamoru's: an alien! He's come back to give Mamoru a special flower, but doesn't like Usagi and the rest of the planet's inhabitants. Sailor Moon must defend the earth from the evil Kisenian Flower he's brought back... before the evil vines and blossoms overrun the planet!",1993-12-05,False,sOsEDVFv2dJ8sI77XzQ2SeqRObZ.jpg,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3925,81774,Exploits of a Young Don Juan,fr,"Roger is a 16-year-old who seeks to lose his virginity in this erotic drama. His initial efforts are unsuccessful, but World War I breaks out and men are seen marching off to battle. Roger goes overboard when he is presented with several amorous opportunities.",1986-11-04,False,xvtRgQIRegLjsjaIkKQbh0hk3Qy.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3926,16633,Somewhere in Time,en,"Young writer Richard Collier is met on the opening night of his first play by an old lady who begs him to ""Come back to me"". Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, by self-hypnosis he manages to travel back in time—where he meets her.",1980-10-02,False,hmdegiSwVYUNvEfihaE3HRM3Sos.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3927,744275,After We Fell,en,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",2021-09-01,False,dU4HfnTEJDf9KvxGS9hgO7BVeju.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3928,117263,Olympus Has Fallen,en,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",2013-03-20,False,ei2qjTiDpgKGuoSEntPCSAIhuvQ.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3929,175,The Big Blue,fr,"Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men.  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.",1988-05-10,False,vbi56h6a1BGjnhq2RnUrcQZs2aV.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3930,199928,The Outsider,en,A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,2018-03-09,False,m2riQcEzjVrkP8wKHDXwC5EQpHQ.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3931,539885,Ava,en,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,2020-07-02,False,qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3932,10494,Perfect Blue,ja,A retired pop singer turned actress' sense of reality is shaken when she is stalked by an obsessed fan and seemingly a ghost of her past.,1997-07-25,False,hwCTlm990H6NlrG8W7sk3pxdMtf.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3933,51481,Mean Girls 2,en,"After a clique of girls makes life difficult, a new student forms a rival group to take control of the school's corridors.",2011-01-23,False,34zKHT98ZgSCz6ag1ZNBul7f1Wu.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,80797,Winx Club: The Secret of the Lost Kingdom,it,"Sixteen years ago the most powerful warrior wizards of the Magic Dimension sacrificed themselves to fight against absolute evil. Now the fate of a kingdom is in the hands of a young girl - Bloom, the fairy of the Dragon's flame. Accompanied by her Winx Club girlfriends, Bloom must overcome the greatest challenge of all: enter the depths of the obscure dimension, fight against evil to bring her parents back to life and reveal the mystery linked to her origins. The destiny of the entire Magic Dimension depends on the outcome of this conflict.",2007-11-29,False,n3ZxUztAAF4NEzYnIZd8XZVyTJ1.jpg,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3935,614017,Detention,zh,"Set in Taiwan during the 'White Terror' period of martial law, a high school girl who awakens in an empty school, only to find that her entire community has been abandoned except for one other student. Soon they realize that they have entered a realm filled with vengeful spirits and hungry ghosts.",2019-09-20,False,8cKs4cPTAhAjjRAOjjXFbVnYc1l.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3936,468224,Tolkien,en,"England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it.",2019-05-03,False,A7eYO3t7oZQdfJj5KlJBI7GhT9H.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3937,166076,Superman: Unbound,en,"Superman and Supergirl take on the cybernetic being known as Brainiac, who boasts that he possesses ""the knowledge and strength of 10,000 worlds.""",2013-04-23,False,eClisUhexQO3ofrge3RtDQZqDq8.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,104,Run Lola Run,de,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",1998-03-03,False,v0giIi4bTILVhNhJajet3WWY3FA.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
